  0.023667   1.040131   1.035672
  0.023708   1.040507   1.008205
  0.023750   1.041020   0.980458
  0.023792   1.041789   0.952273
  0.023833   1.042737   0.923576
  0.023875   1.043677   0.894535
  0.023917   1.044839   0.865167
  0.023958   1.046401   0.835471
  0.024000   1.048273   0.805333
  0.024042   1.050361   0.775023
  0.024083   1.052679   0.744383
  0.024125   1.055161   0.713346
  0.024167   1.057758   0.681810
  0.024208   1.060402   0.650046
  0.024250   1.063076   0.618053
  0.024292   1.065827   0.585810
  0.024333   1.068675   0.553288
  0.024375   1.071514   0.520370
  0.024417   1.074354   0.487095
  0.024458   1.077143   0.453381
  0.024500   1.079992   0.419289
  0.024542   1.082995   0.384940
  0.024583   1.086023   0.350636
  0.024625   1.089190   0.316170
  0.024667   1.092379   0.281380
  0.024708   1.095568   0.246251
  0.024750   1.098758   0.210813
  0.024792   1.102087   0.175137
  0.024833   1.105660   0.139222
  0.024875   1.109357   0.103227
  0.024917   1.113163   0.067124
  0.024958   1.117154   0.030727
  0.025000   1.121339  -0.005933
  0.025042   1.125666  -0.042728
  0.025083   1.130087  -0.079798
  0.025125   1.134700  -0.117030
  0.025167   1.139592  -0.154234
  0.025208   1.144653  -0.191600
  0.025250   1.149905  -0.229301
  0.025292   1.155436  -0.267073
  0.025333   1.161221  -0.304826
  0.025375   1.167430  -0.342918
  0.025417   1.173914  -0.381026
  0.025458   1.180764  -0.419155
  0.025500   1.187937  -0.457339
  0.025542   1.195154  -0.495502
  0.025583   1.202297  -0.533708
  0.025625   1.209592  -0.572196
  0.025667   1.217145  -0.610922
  0.025708   1.224804  -0.649683
  0.025750   1.232519  -0.688513
  0.025792   1.240352  -0.727489
  0.025833   1.248232  -0.766512
  0.025875   1.256066  -0.805453
  0.025917   1.264031  -0.844289
  0.025958   1.272228  -0.883207
  0.026000   1.280579  -0.922210
  0.026042   1.289087  -0.961251
  0.026083   1.297555  -1.000313
  0.026125   1.306054  -1.039321
  0.026167   1.314710  -1.078250
  0.026208   1.323666  -1.116978
  0.026250   1.332860  -1.155594
  0.026292   1.342233  -1.194105
  0.026333   1.351742  -1.232701
  0.026375   1.361380  -1.271237
  0.026417   1.371229  -1.309549
  0.026458   1.381467  -1.347743
  0.026500   1.391983  -1.385872
  0.026542   1.402644  -1.423793
  0.026583   1.413438  -1.461459
  0.026625   1.424403  -1.498897
  0.026667   1.435615  -1.536270
  0.026708   1.446867  -1.573452
  0.026750   1.458200  -1.610456
  0.026792   1.469794  -1.647263
  0.026833   1.481722  -1.683792
  0.026875   1.493897  -1.720048
  0.026917   1.506087  -1.756140
  0.026958   1.518399  -1.791919
  0.027000   1.530962  -1.827526
  0.027042   1.543739  -1.863013
  0.027083   1.556693  -1.898152
  0.027125   1.569931  -1.932709
  0.027167   1.583572  -1.966879
  0.027208   1.597253  -2.000652
  0.027250   1.610852  -2.033818
  0.027292   1.624566  -2.066512
  0.027333   1.638419  -2.098695
  0.027375   1.652411  -2.130201
  0.027417   1.666518  -2.160954
  0.027458   1.680753  -2.191153
  0.027500   1.694911  -2.220834
  0.027542   1.709035  -2.249552
  0.027583   1.723335  -2.277374
  0.027625   1.737846  -2.304225
  0.027667   1.752628  -2.329801
  0.027708   1.767490  -2.353753
  0.027750   1.782327  -2.376173
  0.027792   1.797146  -2.396898
  0.027833   1.812010  -2.415580
  0.027875   1.826980  -2.431730
  0.027917   1.842185  -2.445054
  0.027958   1.857486  -2.455369
  0.028000   1.872874  -2.462321
  0.028042   1.888549  -2.465492
  0.028083   1.904325  -2.464380
  0.028125   1.920138  -2.458645
  0.028167   1.936211  -2.447649
  0.028208   1.952772  -2.431101
  0.028250   1.969499  -2.408699
  0.028292   1.986245  -2.380114
  0.028333   2.003106  -2.345101
  0.028375   2.020183  -2.303379
  0.028417   2.037515  -2.254586
  0.028458   2.055026  -2.198324
  0.028500   2.072859  -2.134316
  0.028542   2.090948  -2.062292
  0.028583   2.109064  -1.981992
  0.028625   2.127090  -1.892996
  0.028667   2.145059  -1.795012
  0.028708   2.163052  -1.687546
  0.028750   2.181152  -1.570271
  0.028792   2.199352  -1.442522
  0.028833   2.217416  -1.303961
  0.028875   2.235298  -1.154507
  0.028917   2.253113  -0.994017
  0.028958   2.270911  -0.822349
  0.029000   2.288857  -0.639593
  0.029042   2.306963  -0.445727
  0.029083   2.324912  -0.240763
  0.029125   2.342834  -0.024768
  0.029167   2.360697   0.202158
  0.029208   2.378393   0.439906
  0.029250   2.396027   0.688340
  0.029292   2.413786   0.947747
  0.029333   2.431394   1.218350
  0.029375   2.449174   1.500683
  0.029417   2.467082   1.795264
  0.029458   2.484905   2.102637
  0.029500   2.502708   2.423066
  0.029542   2.520758   2.756885
  0.029583   2.538900   3.103990
  0.029625   2.556925   3.464089
  0.029667   2.574765   3.836245
  0.029708   2.592513   4.219003
  0.029750   2.610408   4.610391
  0.029792   2.628269   5.008094
  0.029833   2.646051   5.409158
  0.029875   2.663911   5.810580
  0.029917   2.681858   6.209439
  0.029958   2.699829   6.602830
  0.030000   2.717720   6.988589
  0.030042   2.735668   7.364856
  0.030083   2.753808   7.730074
  0.030125   2.772006   8.083249
  0.030167   2.790042   8.423614
  0.030208   2.808028   8.750486
  0.030250   2.826155   9.063596
  0.030292   2.844256   9.362858
  0.030333   2.862377   9.647774
  0.030375   2.880531   9.917881
  0.030417   2.898741  10.172397
  0.030458   2.916894  10.410553
  0.030500   2.935033  10.631895
  0.030542   2.953206  10.835888
  0.030583   2.971383  11.021965
  0.030625   2.989623  11.190047
  0.030667   3.007693  11.339983
  0.030708   3.025506  11.472277
  0.030750   3.043564  11.587726
  0.030792   3.061640  11.687396
  0.030833   3.079535  11.772707
  0.030875   3.097244  11.845081
  0.030917   3.114905  11.905727
  0.030958   3.132241  11.956286
  0.031000   3.149454  11.998832
  0.031042   3.166590  12.035178
  0.031083   3.183664  12.067365
  0.031125   3.200584  12.097354
  0.031167   3.217370  12.126545
  0.031208   3.234068  12.156280
  0.031250   3.250603  12.187860
  0.031292   3.267084  12.221968
  0.031333   3.283583  12.258931
  0.031375   3.300140  12.298870
  0.031417   3.316709  12.341193
  0.031458   3.333250  12.385087
  0.031500   3.349844  12.429677
  0.031542   3.366313  12.473859
  0.031583   3.382813  12.516768
  0.031625   3.399435  12.557466
  0.031667   3.416019  12.595259
  0.031708   3.432462  12.629467
  0.031750   3.448703  12.659423
  0.031792   3.464923  12.684764
  0.031833   3.481059  12.705360
  0.031875   3.497165  12.721154
  0.031917   3.513214  12.732028
  0.031958   3.529490  12.738354
  0.032000   3.545815  12.740363
  0.032042   3.561892  12.738477
  0.032083   3.577894  12.733027
  0.032125   3.593917  12.724609
  0.032167   3.610029  12.713938
  0.032208   3.625989  12.701877
  0.032250   3.641663  12.689511
  0.032292   3.657185  12.677632
  0.032333   3.672667  12.666975
  0.032375   3.688147  12.658112
  0.032417   3.703458  12.651539
  0.032458   3.718932  12.647501
  0.032500   3.734405  12.646231
  0.032542   3.750001  12.647969
  0.032583   3.765756  12.652384
  0.032625   3.781795  12.659439
  0.032667   3.798104  12.669002
  0.032708   3.814717  12.680890
  0.032750   3.831920  12.695052
  0.032792   3.849820  12.711366
  0.032833   3.868549  12.729676
  0.032875   3.888332  12.749952
  0.032917   3.909576  12.772236
  0.032958   3.932661  12.796467
  0.033000   3.957656  12.822668
  0.033042   3.984996  12.851330
  0.033083   4.015183  12.882722
  0.033125   4.048868  12.917179
  0.033167   4.086640  12.954932
  0.033208   4.129054  12.996659
  0.033250   4.176911  13.042840
  0.033292   4.231048  13.093547
  0.033333   4.292231  13.149005
  0.033375   4.361084  13.209509
  0.033417   4.438537  13.274896
  0.033458   4.525069  13.344794
  0.033500   4.621559  13.419389
  0.033542   4.728816  13.498715
  0.033583   4.847323  13.582839
  0.033625   4.977881  13.671873
  0.033667   5.121206  13.765955
  0.033708   5.277841  13.865556
  0.033750   5.448472  13.970934
  0.033792   5.633859  14.082462
  0.033833   5.834772  14.200638
  0.033875   6.051829  14.326015
  0.033917   6.285994  14.459018
  0.033958   6.537946  14.600038
  0.034000   6.808718  14.749640
  0.034042   7.098833  14.908280
  0.034083   7.408793  15.076331
  0.034125   7.739625  15.254459
  0.034167   8.091986  15.443335
  0.034208   8.466101  15.643567
  0.034250   8.862556  15.855522
  0.034292   9.281767  16.079528
  0.034333   9.724058  16.315928
  0.034375  10.189615  16.564861
  0.034417  10.678820  16.826325
  0.034458  11.192175  17.100457
  0.034500  11.730606  17.387172
  0.034542  12.294797  17.686093
  0.034583  12.885672  17.997226
  0.034625  13.504653  18.320445
  0.034667  14.153120  18.655458
  0.034708  14.832443  19.002141
  0.034750  15.544037  19.360830
  0.034792  16.288965  19.731631
  0.034833  17.067690  20.114845
  0.034875  17.880574  20.510753
  0.034917  18.726919  20.919589
  0.034958  19.605194  21.341920
  0.035000  20.513130  21.777863
  0.035042  21.447545  22.226895
  0.035083  22.404926  22.688473
  0.035125  23.381101  23.161640
  0.035167  24.371339  23.644716
  0.035208  25.371342  24.135920
  0.035250  26.377143  24.632820
  0.035292  27.385041  25.132386
  0.035333  28.391778  25.631596
  0.035375  29.394711  26.127645
  0.035417  30.391759  26.617814
  0.035458  31.381641  27.099725
  0.035500  32.363136  27.571771
  0.035542  33.334583  28.032645
  0.035583  34.294777  28.481496
  0.035625  35.242926  28.917768
  0.035667  36.177849  29.340945
