  0.004849   0.003191   0.018917  -0.038063   0.003272
  0.004849   0.003191   0.018958  -0.038150   0.003272
  0.004849   0.003190   0.019000  -0.038257   0.003272
  0.004849   0.003190   0.019042  -0.038391   0.003273
  0.004849   0.003190   0.019083  -0.038538   0.003273
  0.004849   0.003190   0.019125  -0.038715   0.003273
  0.004849   0.003190   0.019167  -0.038905   0.003273
  0.004849   0.003190   0.019208  -0.039119   0.003273
  0.004848   0.003189   0.019250  -0.039343   0.003273
  0.004849   0.003189   0.019292  -0.039424   0.003273
  0.004848   0.003189   0.019333  -0.039270   0.003273
  0.004848   0.003189   0.019375  -0.039156   0.003273
  0.004848   0.003189   0.019417  -0.039063   0.003273
  0.004848   0.003190   0.019458  -0.038997   0.003273
  0.004848   0.003190   0.019500  -0.038941   0.003273
  0.004849   0.003190   0.019542  -0.038894   0.003273
  0.004848   0.003190   0.019583  -0.038839   0.003272
  0.004849   0.003190   0.019625  -0.038779   0.003272
  0.004848   0.003190   0.019667  -0.038693   0.003272
  0.004848   0.003190   0.019708  -0.038587   0.003272
  0.004848   0.003189   0.019750  -0.038447   0.003272
  0.004848   0.003189   0.019792  -0.038281   0.003273
  0.004848   0.003189   0.019833  -0.038067   0.003273
  0.004848   0.003189   0.019875  -0.037822   0.003273
  0.004848   0.003189   0.019917  -0.037533   0.003273
  0.004848   0.003189   0.019958  -0.037211   0.003274
  0.004847   0.003188   0.020000  -0.036844   0.003274
  0.004847   0.003188   0.020042  -0.036447   0.003274
  0.004847   0.003188   0.020083  -0.036006   0.003275
  0.004847   0.003188   0.020125  -0.035534   0.003275
  0.004847   0.003188   0.020167  -0.034869   0.003275
  0.004847   0.003188   0.020208  -0.034040   0.003276
  0.004847   0.003188   0.020250  -0.033169   0.003276
  0.004847   0.003188   0.020292  -0.032261   0.003276
  0.004847   0.003189   0.020333  -0.031306   0.003276
  0.004848   0.003189   0.020375  -0.030316   0.003276
  0.004848   0.003189   0.020417  -0.029285   0.003276
  0.004848   0.003189   0.020458  -0.028225   0.003276
  0.004849   0.003190   0.020500  -0.027131   0.003276
  0.004849   0.003190   0.020542  -0.026020   0.003276
  0.004849   0.003190   0.020583  -0.024882   0.003275
  0.004850   0.003190   0.020625  -0.023740   0.003275
  0.004851   0.003191   0.020667  -0.022581   0.003275
  0.004851   0.003191   0.020708  -0.021417   0.003274
  0.004852   0.003191   0.020750  -0.020228   0.003274
  0.004852   0.003191   0.020792  -0.019020   0.003274
  0.004852   0.003191   0.020833  -0.017765   0.003273
  0.004853   0.003192   0.020875  -0.016465   0.003273
  0.004853   0.003191   0.020917  -0.015095   0.003273
  0.004854   0.003192   0.020958  -0.013656   0.003273
  0.004853   0.003191   0.021000  -0.012127   0.003273
  0.004854   0.003191   0.021042  -0.010477   0.003273
